,Title,Lyrics
20,Bicycle Song ,"Here she comes in a suit and tie
Shepard’s bush and a leopard’s pie
She marching to the funky beat of
James Brown and his dancing feet
Gonna set your fish on fire
Pistol whipping of desire
So please do not resist your fate
I’ll pick you up yes it’s a date

How could I forget to mention the bicycle is a good invention
Sitting there in a silent movie
Beside the only girl who really ever moved me
Happy days but sad I’m facin
Heaven knows that I’m on the case
How could I forget to mention the bicycle

Somebody told the world
The beauty of your verse
My girl I heard it first
The beauty of your verse

A sticky finger and a wicked taste
Gotta a lot of love and a lyrical case
Be sure to write it in your book
I promise not to look
Wanna smell your sunny face
Funny place but it’s never a waste
I’d hop this fence to make amends
I hope this movie never ends

How could I forget to mention the bicycle is a good invention
Make it up makin you my business
A funny buttercup but I let her forgiveness
Happy days but sad I’m facin
Heaven knows that I’m on the case
How could I forget to mention the bicycle

Somebody told the world
The beauty of your verse
My girl I heard it first
The beauty of your verse

Somebody told the world
The beauty of your verse
My girl I heard it first
The beauty of your verse"
21,Black Cross ,"All I got is a Black Cross,
And two crabs in my left eye, 
What you say you want you want,
Like a lump in your right thigh.

We're going left on right,
And I don't want to see you again,
Going left on right, 
And I don't wanna be your friend,
We're going left on right,
And I don't want to see you again,
Going left on right, 
And I don't wanna be your friend.

You the users of the wheel, 
Stink of oil and electric eels, 
Users of forbetten tools, 
We must be the fools.

We're going left on right,
And I don't want to see you again,
Going left on right, 
And I don't wanna be your friend,
We're going left on right,
And I don't want to see you again,
Going left on right, 
And I don't wanna be your friend.

Cancel the world, 
Erase history, 
There is no future,
As far as i can see,

We're going left on right,
And I don't want to see you again,
Going left on right, 
And I don't wanna be your friend,
We're going left on right,
And I don't want to see you again,
Going left on right, 
And I don't wanna be your friend."
22,Black Summer ,"A lazy rain am I
The skies refuse to cry
Cremation takes its piece of your supply
The night is dressed like noon
A sailor spoke too soon
And China's on the dark side of the moon

(Hit me now)

Platypus are a few
The secret life of Roo
A personality I never knew
(Get it on)
My Greta weighs a ton
The archers on the run
And no one stands alone behind the sun

It's been a long time since I made a new friend
Waiting on another black summer to end
It's been a long time and you never know when
Waiting on another black summer to end

Crack the flaming whip
Sailing on a censorship
Riding on a headless horse to make the trip

Been a long time since I made a new friend
Waiting on another black summer to end
It's been a long time and you never know when
Waiting on another black summer to end

I been waiting
I been waiting
Waiting on another black summer to end
I been waiting
I been waiting
Waiting on another black summer to end
I been waiting
I been waiting
Waiting on another black summer to end"
23,Blackeyed Blonde ,"Pumpin' the blood through the heart of New Orleans
She's the mystic heat of the Bourbon street dream
She's just made out of flesh and bones
But let me tell you little boy
You better leave her alone

Leroy Brown thought he was bad too
'till she left him floatin' in the old bayou
She's the kind of girl
She's built like a bomb
She's the blackeyed blackeyed
Blackeyed blonde, Get down !

That blackeyed beauty with the golden crotch
French electric sex a cock shocking swamp fox
Heaten queen of sleeze she's hot to box
But let me tell you little boy
She'll clean your clock

A slick and sly spy
Stuck in the muck of the moat
Blew his mind to find a diamond in the boat
Double-o-dooms day for Mr. James Bond
She's the blackeyed blackeyed
Blackeyed blonde, Get down !"
24,Blood Sugar Sex Magik ,"Blood sugar sucker fish
In my dish
How many pieces
Do you wish
Step into a heaven
Where I keep it on the soul side
Girl please me
Be my soul bride
Every women Has a piece of aphrodite
Copulate to create
A state of sexual light
Kissing her virginity
My affinity
I mingle with the gods
I mingle with divinity

Blood sugar baby
She's magik
Sex magic sex magic (x2)

Blood sugar baby
She has it
Sex magik sex magik

Blood sugar baby
She magik
Sex magik sex magik

Glorious euphoria
Is my must
Erotic shock
Is a function of lust
Temporarily blind
Dimensions to discover
In time
Each into the other
Uncontrollable notes
From her snowwhite throat
Fill a space
In which two bodies float
Operatic by voice
A fanatic by choice
Aromatic is the flower
She must be moist

Blood sugar baby
She's magik
Sex magik sex magik (x2)

Blood sugar baby
She has it
Sex magik sex magik

Blood sugar baby
She magik
Sex magik sex magik"
25,Blues For Meister ,"It's always half and half
I'm happy and I'm sad
Everything that's beautifull
Always kills me too
The highest I get up
Is the deepest I get down
You're up there with your life
That's why I gotta shout, shout,
...And then gotta shout, shout

Blues for Meister
You sweet little thing
Blues for Meister
I'm so sad I gotta sing
A cozy little kitty up
sittin' on the couch
Oh, kitty cat, oh, baby
I really miss you now
Well have some respect
For my cat
He got squashed by the wheel
Of a Cadillac
Well, me and my pussy
We lost our flow
Well, goodbye my little calico

Your food's still in the cupboard
Hangin' in its can
You used to love to eat it
Down
I'll always love you Meister
You were so good to me
There's nothing like you nowhere
As far as I can see"
26,Bob ,"Well, my friend Bob’s in jail today 
His girlfriend is too 
For stealing change for gasoline 

Nothing to do but rue 
Destroy the proof 
‘Cause there will never be another one just like you, no 
Bob… 

I met him on the boulevard, Hollywood and Vine 
He said “you’re gonna be a superstar” 
I said “that’s fine, sublime” 
He loved my crime 

But there will never be another one just like you, no 
Bob 
I never see you 
I never see you 
I never see you 

**something something** all thru the night 
Blackest flag at dawn 
A lust for life that kills itself before it gets too strong, that’s wrong 
Please be lifelong 

‘Cause there will never be another one just like you, no 
Bob… 
I never see you 
I never see you 
I never see you 

Killing yourself, that would be an awesome oath 
This song is so far away 
Remember the home and how they left us alone 
Remember our friendship 

Stealing everything in the store 
You know I want you to stay 
Remember the home and how they left us alone 
Friends fade away… 

Well, my friend Bob’s insane today 
I know I am too 
The mental patients laugh and cry 

Nothing to do but rue 
Destroy the proof
‘Cause there will never be another one just like you, no 
Bob…"
27,Body Of Water ,"Show me a sign that I love you
Blow me a mind as you always do 
Remind me to tell you that I've come to 
Believe in the beauty, the power of you 
Woman, dissolve into the sea
The body of water is calling me
The God of my daughter is always free
There's nothing to solve and you're solving me

Chorus:
Ooh, I'm in your company
Ooh, body that's calling me
Ooh, I'm in your company 

Throw me a line I could use one
I special-design me 'cause I'm your son 
Two thousand below where I feel my love 
The body of water where I come from

Bridge:
I'm dreaming, got a reason to steal 
Fire from the other side out there
Formations flow like screams 

I'm made with a life to spare
Get the jizz, mr. sism? got a rythm 
Technology of a prayer 
Scientist to the prism of faith
And hope so I am there 
Baby I'm old, can you come here?
The science of love is becoming clear 
Invisible love with the color still 
I need to a place in the atmosphere 
And I may believe..."
28,Brandy ,"There's a port on a western bay 
And it serves a hundred ships a day 
Lonely sailors pass the time away 
And talk about their homes 

And there's a girl in this harbor town 
And she works layin' whiskey down 
They say ""Brandy, fetch another round"" 
She serves them whiskey and wine 

The sailors say ""Brandy, you're a fine girl"" (you're a fine girl) 
""What a good wife you would be"" (such a fine girl) 
""Yeah your eyes could steal a sailor from the sea"" 
(dooda-dit-dooda), (dit-dooda-dit-dooda-dit) 

Brandy wears a braided chain 
Made of finest silver from the North of Spain 
A locket that bears the name 
Of the man that Brandy loved

He came on a summer's day 
Bringin' gifts from far away 
And though he made it clear he couldn't stay 
No harbor was his home 

The sailors said ""Brandy, you're a fine girl"" (you're a fine girl) 
""What a good wife you would be"" (such a fine girl) 
""But my wife, my lover, my lady is the sea"" 
(dooda-dit-dooda), (dit-dooda-dit-dooda-dit) 

Yeah, Brandy used to watch his eyes 
As he told his sailor stories 
She could feel the ocean fall and rise 
She saw its ragin' glory 
Now he had always told the truth, lord he was an honest man 
And Brandy does her best to understand 
(dooda-dit-dooda), (dit-dooda-dit-dooda-dit) 

At night when the bars close down 
Brandy walks through a silent town 
She loves a man who's not around 
She still can hear him say 

She hears him say ""Brandy, you're a fine girl"" (you're a fine girl) 
""What a good wife you would be"" (such a fine girl) 
""But my wife, my lover, my lady is the sea"" 
(dooda-dit-dooda), (dit-dooda-dit-dooda-dit) 

""Brandy, you're a fine girl"" (you're a fine girl) 
""What a good wife you would be"" (such a fine girl) 
""But my wife, my lover, my lady is the sea"" 
(dooda-dit-dooda), (dit-dooda-dit-dooda-dit) 
""Is the sea""
""Is the sea"""
29,Brave From Afar ,"Brave from afar when I hold you for country
Saved by a star can I hold you to one thing
Do you feel safe when they tell you
They sell you
For your children
The shelter they’re buidlin’

Prime time the perfect crime
Bow my head the ax we grind
Ruse cruise P’s and Q’s
I got beat up by the evening news

Deep hits the media blitz
Lost my mind so keep my wits
Maintain the same old same
Goodbye shiz and so long game

Brave from afar…

Plain jane the big campaign
The last detail has been restrained
Fraud fraud the lightening rod
When you see the sign time go applaud

Brave from afar…"
30,Breaking The Girl ,"I am a man
Cut from the know
Rarely do friends
Come and then go
She was a girl
Soft but estranged
We were the two
Our lives rearranged
Feeling so good that day
A feeling of love that day 

(Chorus:)
Twisting and turning
Your feelings are burning
You're breaking the girl
She meant you no harm
Think you're so clever
But now you must sever
You're breaking the girl
He loves no one else

Raised by my dad
Girl of the day
He was my man
That was the way
She was the girl
Left alone
Feeling the need
To make me her home
I don't know what when or why
The twilight of love had arrived"
31,Brendan's Death Song ,"If I die before I get it done,
will you decide
take my words and turn them into signs
that will survive.
Because a long time ago
I knew not to deprive.

It's safe out there and now you're everywhere,
just like the skies
And you are love,
you are the love supreme,
you are the rise
And when you hear this,
you'll know its your jam,
it's your goodbye.


Like I said
you know I'm almost dead,
you know I'm almost gone
And when the drummer drums,
he's gonna play my song,
to carry me along.

Like I said
you know I'm almost dead,
you know I'm almost gone
And when the boatman comes to ferry me away,
to where we all belong.

We all crossed
when we were feeling lost,
it's just the tide.
Katari cried
the day her lover died
she recognized.
Because he gave her
a life of real love,
it's no surprise.

The nights are long,
but the years are short,
when you're alive.
Way back when,
would never be again,
it was a time
It's gonna catch you,
so glad I met you,
to walk the line.


Like I said
you know I'm almost dead,
you know I'm almost gone
And when the drummer drums,
he's gonna play my song,
to carry me along.

Like I said
you know I'm almost dead,
you know I'm almost gone
And when the boatman comes to ferry me away,
to where we all belong.


Like I said
you know I'm almost dead,
you know I'm almost gone
And when the drummer drums,
he's gonna play my song,
to carry me along.

Like I said
you know I'm almost dead,
you know I'm almost gone
And when the boatman comes to ferry me away,
to where we all belong.

Let me live,
so when it's time to die,
even the Reaper cries.
Let me die,
so when it's time to live,
another son will rise.



Like I said
you know I'm almost dead,
you know I'm almost gone
And when the drummer drums,
he's gonna play my song,
to carry me along.

Like I said
you know I'm almost dead,
you know I'm almost gone
And when the boatman comes to ferry me away,
to where we all belong.

Like I said
you know I'm almost dead,
you know I'm almost gone
Like I said
you know I'm almost dead,
you know I'm almost gone
Like I said
you know I'm almost dead,
you know I'm almost gone"
32,Buckle Down ,"Hah!
On the ice
No holdin'
My soul
I want men
Not mice
No stoppin'
My throw

Hah!
Get this!
Reds are
Back bills
Work
Or play ball
Or just turn me loose

I know what's fight, in life, you better buckle down
Don't give up your fight, in life, you better buckle down
Two days with might, in life, you better buckle down
Leave dreams tonight, in life, you better buckle down
'Cos I know what's right!

(REPEAT EVERYTHING)

I know, I know, I know what's right!
I know, I know, I know what's right!
I know, I know, I know what's right!
I know, I know, I know what's right!"
33,Bulletproof ,"All around the world
I'd rather be in a band
Playin' my funky music as loud as I can

I ain't bulletproof
I won't wear the ball and chain
I ain't bulletproof
I won't wear the ball and chain

I don't want your war
I don't like the boom and bang
I don't want to play,I don't like the songs you sing

The whole world is on red alert
Believe me when I say
No one has to get hurt

I ain't bulletproof
I won't wear the ball and chain
La la lala
La la la la la la la

Everyday I read the paper
There's a brand new hotspot
A so-so somewhere
Tryin' to take what so-and so's got

I don't want your war
I don't want your war
I don't want your war
I don't want your war
(repeat)

All in favor say aye
All in favor say aye
All in favor say aye
All in favor say aye

I ain't bulletproof I won't wear the ball and chain
Not for nobody
On the subway everyone's holding
Even the muggers are getting mugged
And all they're holding 
Is no room for love

All around the world
I'd rather be in a band
Playin' my funky music as loud as I can

I ain't bulletproof I won't wear the ball and chain

I don't want your war
I don't want your war
I don't want your war
I don't want your war

La la lala
La la la la la la la

The whole world is on red alert
Believe me when I say
No one has to get hurt
Hurt for nobody
Not for nobody"
34,Bunker Hill ,"She
She
She

Off the bus on to the chain
Getting all to hot, gotta head on 5th and main
I look like you I feel the same
You don't even know my name
I got this tied up to my cell
Well everybody's gone to the everybody shelf

Are you coming through, do you want me to take your body
It would be so cool, to be cool with you, I said lordy lordy

I don't like blood into the chain
There ain't a nelly man that stays up in my brain
A dirty sun will burn away
Do you even want to stay? 

Are you coming through, do you want me to take your body
It would be so cool, to be cool with you, I said lordy lordy
Where'd you get that bruise, do you want me to take your body
I must still, taking your bod away

Are you coming through, do you want me to take your body? 
It would be so cool, to be cool with you. I said lordy lordy
Where'd you get that bruise, do you want me to take your body
I must still, taking your bod away"
